Product ID,ISBN,eISBN,Title,Author,Publisher,Publication Year,Language,LCC,LC Subject Heading,BISAC,DDC,Downloadable
621924,9780739103388,9780739157954,Muslim Europe or Euro-Islam,"AlSayyad, Nezar.-Castells, Manuel.","Lexington Books, a division of Rowman & Littlefield Publishers, Inc.",2002,eng,D1056.2.A7,"Islam--Europe.,Muslims--Europe.",RELIGION / History,305.6/97104,Y
562922,9780739124192,9780739156612,Islam in China,"Israeli, Raphael.","Lexington Books, a division of Rowman & Littlefield Publishers, Inc.",2002,eng,BP63.C5 I87 2002eb,"Islam and state--China.,Islam--China.,Muslims--China--Social conditions.",RELIGION / Comparative Religion,297/.0951,Y
61159,9780739101179,9780585383651,Judaism and Environmental Ethics,"Yaffe, Martin D.","Lexington Books, a division of Rowman & Littlefield Publishers, Inc.",2001,eng,BM538.H85 J86 2001eb,"Environmental ethics.,Human ecology--Philosophy.,Human ecology--Religious aspects--Judaism.,Nature--Religious aspects--Judaism.",RELIGION / Biblical Studies / General,297.3/8,Y
60943,9780739102503,9780585378459,A Neomedieval Essay in Philosophical Theology,"Lemos, Ramon M.","Lexington Books, a division of Rowman & Littlefield Publishers, Inc.",2001,eng,BT40 .L46 2001eb,Philosophical theology--History--To 1500.,RELIGION / Philosophy,210,Y
619925,9780739101438,9780739155196,A Free Society Reader,"Heesters, Cornelis.-Brailsford, William.-Novak, Michael.","Lexington Books, a division of Rowman & Littlefield Publishers, Inc.",2000,eng,BX1753 .F73 2000eb,"Christian sociology--Catholic Church.,Christianity and culture.,Democracy--Religious aspects--Catholic Church.,Economics--Religious aspects--Catholic Church.",RELIGION / Christianity / Catholic,261,Y
61007,9780739101964,9780585381299,The Search for Social Salvation,"Smith, Gary Scott","Lexington Books, a division of Rowman & Littlefield Publishers, Inc.",2000,eng,BV625 .S56 2000eb,"Sociology, Christian--United States--History--19th century.,Sociology, Christian--United States--History--20th century.",RELIGION / Christian Life / Social Issues,261.8/0973,Y
60921,9780739101100,9780585384252,Christian Ethics and U.S. Foreign Policy,"Pullen, L. Larry","Lexington Books, a division of Rowman & Littlefield Publishers, Inc.",2000,eng,BT738.15 .P85 2000eb,"Christian ethics.,Christianity and international affairs.,Human rights--Religious aspects--Christianity.",RELIGION / Christian Theology / Ethics,241/.624,Y
520571,9781593324414,9781593326753,Discrimination Against Atheists,"Weiler-Harwell, Nina",LFB Scholarly,2011,eng,KF4868.A84 W45 2011,"Atheists--Legal status, laws, etc.--United States.,Religious discrimination--Law and legislation--United States.",LAW / Constitutional,342.7308/52,Y
520604,9781593324322,9781593326531,Freedom of Religion,"Johnson, Douglas F.",LFB Scholarly,2010,eng,KF4865 .J63 2010,"Church and state--United States.,Student aid--Law and legislation--Washington (State)",LAW / Constitutional,342.7308/52,Y
520531,9781593323943,9781593326418,Muslim and American?,"Hanshaw, Mark E.",LFB Scholarly,2010,eng,KBP69.U6 H36 2010,"Islamic law--United States.,Jihad.,Justice, Administration of (Islamic law),Justice, Administration of--United States.,Muslims--Legal status, laws, etc.--United States.,Terrorism--United States--Prevention.",RELIGION / Islam / Law,340.5/9;340.59,Y
863638,9780745956275,9780745957876,Stargazers,"Chapman, Allan",Lion Hudson UK,2014,eng,QB29 .C43 2014,"Astronomy--History--16th century.,Astronomy--Religious aspects--Christianity--History of doctrines--16th century.,Religion and science--History--16th century.",RELIGION / Christianity / General,261.5509031,Y
789695,9780857214935,9780857214942,"Being Church, Doing Life","Moynagh, Michael",Lion Hudson UK,2014,eng,BV600.3,"Church growth.,Church renewal.",RELIGION / Christian Theology / Ecclesiology,262,Y
789694,9780857214737,9780857214744,Who Is to Blame?,"White, Robert S.-Houghton, John.",Lion Hudson UK,2014,eng,BT161 .L88 2011eb,Natural disasters--Religious aspects--Christianity.,RELIGION / Christian Theology / General,231/.8,Y
779450,9780745956510,9780745956527,Sacred Spaces,"Silf, Margaret",Lion Hudson UK,2014,eng,BL900,"Celts--Religion.,Sacred space.,Spiritual life--Celtic Church.,Spirituality.","BODY, MIND & SPIRIT / Spirituality / Paganism & Neo-Paganism",299.16135,Y
760838,9780745956053,9780745957562,Why Can't They Get Along?,"El-Alami, Dawoud-Chryssides, George D.-Cohn-Sherbok, Dan",Lion Hudson UK,2014,eng,BL410,Religions--Relations.,"BODY, MIND & SPIRIT / Gaia & Earth Energies",201.5,Y
719577,9780857215345,9780857215352,Unbelievable,"Duncan, Malcolm",Lion Hudson UK,2014,eng,BX6335,Baptists--Creeds.,RELIGION / Christianity / Catechisms,238.6,Y
719573,9780857215192,9780857215208,You've Got Libya,"Livingstone, Greg",Lion Hudson UK,2014,eng,BV2626.L585,"Missionaries--United States--Biography.,Missions to Muslims.",RELIGION / Christian Ministry / Missions,266.0092,Y
708182,9780745956459,9780745957982,The World of the Bible,"Drane, John William",Lion Hudson UK,2014,eng,BL1180,,RELIGION / Biblical Reference / Handbooks,220.95,Y
691962,9780857214911,9780857214928,"Our Hands, His Healing","Morgan, Jeannie",Lion Hudson UK,2013,eng,BV210.3,Prayer--Christianity.,RELIGION / Christian Life / General,248.32,Y
670395,9780745956312,9780745957906,Christianity,"Hill, Jonathan",Lion Hudson UK,2013,eng,BR165,"Church history--Primitive and early church, ca. 30-600.",RELIGION / Christian Church / History,270.1,Y
652626,9780857213747,9780857214836,When Governments Stumble,"Freeth, Ben",Lion Hudson UK,2013,eng,BR1447,"Christianity and politics--Zimbabwe.,Political corruption--Zimbabwe.",RELIGION / Christian Life / Social Issues,261.7096891,Y
652623,9780745956268,9780745957869,Big Bang Big God,"Holder, Rodney D.",Lion Hudson UK,2013,eng,BT103,"Creationism.,God--Proof, Teleological.",RELIGION / General,212/.1,Y
635347,9780857213297,9780857214591,Bible Stories Through the Year,"Hartman, Bob",Lion Hudson UK,2013,eng,BV4235.L43,"Bible stories.,Homiletical illustrations.,Lectionary preaching.",RELIGION / Christian Ministry / Preaching,251.6,Y
612574,9780857214263,9780857214270,Straight to the Heart of Solomon,"Moore, Phil.",Lion Hudson UK,2013,eng,BS580.S6,,RELIGION / Biblical Studies / Old Testament,222/.53092,Y
612374,9780857214287,9780857214294,Straight to the Heart of Psalms,"Moore, Phil",Lion Hudson UK,2013,eng,BS1430.52,,RELIGION / Biblical Studies / Wisdom Literature,223/.206,Y
612372,9780857214430,9780857214584,40 Days of Grace,"Miller, Rich.",Lion Hudson UK,2013,eng,BL473,"God--Love.,Gods.",RELIGION / Agnosticism,211,Y
612371,9780857214560,9780857214577,God's Needle,"Gaynor, Lily-Butterworth, John",Lion Hudson UK,2013,eng,BV3625.G818,"Missionaries--Guinea-Bissau--Biography.,Women missionaries--Guinea-Bissau--Biography.",RELIGION / Christian Ministry / Missions,266.0092,Y
612358,9781782640189,9781782640196,Magnificent Malevolence,"Wilson, Derek",Lion Hudson UK,2013,eng,BT982,"Christianity--20th century.,Christianity--21st century.,Devil--Christianity.,Good and evil--History.",RELIGION / Christian Life / Spiritual Warfare,235.4,Y
612351,9780745955759,9780745957838,The Bible,"Page, Nick",Lion Hudson UK,2013,eng,BS511.3,,RELIGION / Biblical Reference / Quotations,220.6,Y
612348,9780745955766,9780745957845,World Religions,"O'Brien, Joanne-Palmer, Sandra.",Lion Hudson UK,2013,eng,BL80.3,Religions.,RELIGION / Comparative Religion,200,Y
612346,9780745955834,9780745957234,Slaying the Dragons,"Chapman, Allan",Lion Hudson UK,2013,eng,BL245 .C43 2013eb,"Religion and science.,Religion and science--History.",RELIGION / General,215,Y
612345,9780857212924,9780857214669,"Father, Forgive","White, Andrew",Lion Hudson UK,2013,eng,BV4647.F55,"Anglican Communion--Middle East.,Reconciliation--Religious aspects--Christianity.",RELIGION / Christian Theology / Soteriology,234.5,Y
612217,9780857212566,9780857214645,Youth Work From Scratch,"Saunders, Martin.",Lion Hudson UK,2013,eng,BV4447,"Church work with youth.,Religious education of young people.,Youth--Religious life.",RELIGION / Christian Ministry / Youth,259/.23,Y
612149,9780745956022,9780745957623,Rowan Williams,"Goddard, Andrew.",Lion Hudson UK,2013,eng,BX5199.W655 G6 2013eb,Bishops--England--20th century.,RELIGION / Christianity / Anglican,283.42092,Y
612354,9780857214133,9780857214485,The Heart of the Bible,"Hill, Hugh",Lion Hudson UK,2012,eng,BS511.3,,RELIGION / Biblical Reference / Quotations,220.6,Y
612349,9780745952918,9780745957654,John Wyclif,"Evans, G. R.",Lion Hudson UK,2012,eng,BX4905,,BIOGRAPHY & AUTOBIOGRAPHY / Religious,270.5092,Y
612342,9780745941318,9780745957463,The Path of Peace,"Warren, Norman.",Lion Hudson UK,2012,eng,BS1450 23rd,,RELIGION / Biblical Studies / Old Testament,223/.206,Y
612341,9780857211521,9780857212580,Praying with the Grain,"Martínez, Pablo.",Lion Hudson UK,2012,eng,BV210.3,"Prayer--Christianity.,Prayer--Christianity--Psychology.",RELIGION / Christian Life / Prayer,248.32,Y
612333,9780857212283,9780857214041,Meet Me at the Olive Tree,"Fisher, Julia.-Jews for Jesus.",Lion Hudson UK,2012,eng,BR158 .F574 2012eb,"Christian converts from Judaism--Israel.,Christianity--Israel.,Christianity--Palestine.,Christians--Palestine.,Jewish Christians--Israel.,Reconciliation--Religious aspects--Christianity.",RELIGION / Christian Life / General,248.2460922,Y
612326,9780857212948,9780857213884,Rough Road to Freedom,"Anderson, Neil T.",Lion Hudson UK,2012,eng,BR1725.A53,"Christian biography--United States.,Christian sects--United States--Clergy--Biography.,Spirituality--Biblical teaching.",RELIGION / Christianity / History,277.3092,Y
612319,9780857212290,9780857213877,The Weight of Mercy,"Richardson-Moore, Deb.",Lion Hudson UK,2012,eng,BX6495.R575 A3 2012eb,"Baptists--Clergy--Biography.,Church work with the poor--South Carolina--Greenville.,City clergy--South Carolina--Greenville--Biography.,Clergy--South Carolina--Greenville--Biography.,Women clergy--South Carolina--Greenville--Biography.",RELIGION / Christian Ministry / Pastoral Resources,253.092,Y
612317,9780857212955,9780857213389,Journey of Hope,"Gibson, Jean.",Lion Hudson UK,2012,eng,BR1430 .G537 2012eb,"AIDS (Disease)--Religious aspects.,Christian ethics--Africa, Sub-Saharan.,Christian life--Africa, Sub-Saharan.,Christianity--Africa, Sub-Saharan.,Christians--Conduct of life.,Church and social problems--Africa, Sub-Saharan.,Church work with the sick--Africa, Sub-Saharan.,HIV infections--Religious aspects.,Religion and culture--Africa, Sub-Saharan.",BIOGRAPHY & AUTOBIOGRAPHY / Religious,269.209226,Y
612282,9781854249012,9780857213365,A Passionate Faith,"Turnbull, R. D.",Lion Hudson UK,2012,eng,BR1640 .T87 2012eb,"Evangelicalism.,Evangelicalism--History.",RELIGION / Christian Theology / Process,230.04624,Y
612278,9781854249326,9780857212979,How Can I Be Happy? (and Other Conundrums),"Griffiths, Paul.-Robinson, Martin",Lion Hudson UK,2012,eng,BV4637,"Christian life.,Faith.,God (Christianity)",RELIGION / Faith,234.23,Y
612276,9780857212221,9780857212825,No Ceiling to Hope,"Regan, Patrick.",Lion Hudson UK,2012,eng,BV4501.3 .R44 2012eb,"Christian life.,Despair--Religious aspects.,Hope.",RELIGION / Christian Life / Spiritual Growth,248.4,Y
612275,9780857212313,9780857212856,Church Actually,"Kelly, Gerard.",Lion Hudson UK,2012,eng,BV652,"Christian leadership.,Church work.",RELIGION / Christian Ministry / Pastoral Resources,253,Y
612273,9780857210234,9780857212658,The Jesus Scandals,"Instone-Brewer, David.",Lion Hudson UK,2012,eng,BT1103 .I576 2012eb,"Apologetics.,Ethics in the Bible.",RELIGION / Biblical Criticism & Interpretation / New Testament,225.6,Y
612271,9780857212306,9780857212702,The Edge of Paradise,"De Lange, Martin.-Lamprecht, Belinda.",Lion Hudson UK,2012,eng,BV3177.D4 A3 2012eb,Missionaries--Turkey--Biography.,BIOGRAPHY & AUTOBIOGRAPHY / Religious,266.0092,Y
612270,9780857211996,9780857212610,Son of the Underground,"Liu, Isaac.-Kaul, Albrecht.",Lion Hudson UK,2012,eng,BR1297.L58 K38 2012eb,"Christians--China--Biography.,Clergy--China--Biography.",RELIGION / Christianity / Saints & Sainthood,270.092,Y
612257,9780857212528,9780857213204,Straight to the Heart of 1&2 Samuel,"Moore, Phil",Lion Hudson UK,2012,eng,BS1325.3,,RELIGION / Biblical Studies / Old Testament,222.407,Y
612256,9780857212535,9780857213174,John,"Moore, Phil",Lion Hudson UK,2012,eng,BS2615.3,,"RELIGION / Biblical Studies / Jesus, the Gospels & Acts",226.507,Y
612143,9780745941325,9780745957517,Why Believe?,"Warren, Norman.",Lion Hudson UK,2012,eng,BT77 .W345 2012eb,"Theology, Doctrinal--Popular works.",RELIGION / Christian Theology / Systematic,230,Y
612133,9780745955889,9780745957074,Luther & His World,"Tomlin, Graham.",Lion Hudson UK,2012,eng,BR325,Reformation--Germany--Biography.,RELIGION / Christianity / Lutheran,284.1092,Y
612125,9780745953496,9780745958927,Reviving the Heart,"Turnbull, R. D.",Lion Hudson UK,2012,eng,BX8276 .T85 2012eb,"Evangelical Revival--England--History--18th century.,Methodism--History--18th century.",RELIGION / Christianity / Methodist,287,Y
612124,9780745952772,9780745958897,The Reformation Experience,"Ives, E. W.",Lion Hudson UK,2012,eng,BR375 .I98 2012eb,Reformation--England.,RELIGION / Christianity / History,274.206,Y
612123,9780745955780,9780745957012,Jesus,"Dickson, John P.",Lion Hudson UK,2012,eng,BT301.3,,RELIGION / Christian Theology / Christology,232.9,Y
612122,9780745955186,9780745957036,Who's Who of the Bible,"Manser, Martin H.-Reid, Debra.",Lion Hudson UK,2012,eng,BS570 .M36 2012eb,,BIOGRAPHY & AUTOBIOGRAPHY / Religious,220/.92;B,Y
612355,9780857210159,9780857211491,The Word on the Wind,"Morgan, Alison",Lion Hudson UK,2011,eng,BV601.8,"Apologetics.,Christian life.,Mission of the church.",RELIGION / Christian Theology / Ecclesiology,262.7,Y
612353,9780857210296,9780857212443,Children in the Way?,"Kingston, Carrie.-MacDougall, Isobel.",Lion Hudson UK,2011,eng,BV639.C4,Church work with children.,RELIGION / Christian Ministry / Children,259.22,Y
612339,9780857210067,9780857214492,Unstoppable,"Duncan, Malcolm.",Lion Hudson UK,2011,eng,BR115.W6,"Church and social problems.,Church and the world.,Progress--Religious aspects--Christianity.",RELIGION / Christian Life / Social Issues,261.1,Y
612334,9780857210548,9780857211873,The Blind Healer,"Endicott, Mike.",Lion Hudson UK,2011,eng,BX5199.E53,"Blind priests--Great Britain--Biography.,Spiritual healing--Christianity.",RELIGION / Christianity / Anglican,283.092,Y
612268,9780857210555,9780857212474,The Beautiful Disciplines,"Saunders, Martin.",Lion Hudson UK,2011,eng,BV4531.3,Youth--Religious life.,RELIGION / Christian Life / General,248.83,Y
612265,9780857210616,9780857212207,Why Jesus Died,"Kendall, R. T.",Lion Hudson UK,2011,eng,BS1515.52 .K46 2011eb,Atonement.,RELIGION / Biblical Studies / Prophets,224.106,Y
612262,9780857211682,9780857211965,Encounter the Holy Spirit,"Morgan, Jeannie.",Lion Hudson UK,2011,eng,BT121.3,Holy Spirit.,RELIGION / Christian Theology / Pneumatology,231.3,Y
612246,9781854249722,9780857211286,Quantum Leap,"Nelson, Dean.-Giberson, Karl.",Lion Hudson UK,2011,eng,BX5199.P66 N4 2011eb,"Physicists--Great Britain--Biography.,Religion and science.,Scientists--Religious life.",RELIGION / Christianity / General,261.55,Y
612240,9780857210111,9780857210883,Dangerously Alive,"Guillebaud, Simon.",Lion Hudson UK,2011,eng,BV3625.B82 G85 2011eb,"Evangelistic work--Burundi.,Evangelists--England--Biography.",RELIGION / Christian Ministry / Evangelism,269.2092,Y
612231,9781854249623,9780857210944,Faith Under Fire,"White, Andrew",Lion Hudson UK,2011,eng,DS79.767.R45 W45 2011eb,"Arab-Israeli conflict--Religious aspects--Christianity.,Iraq War, 2003-2011--Religious aspects--Christianity.",RELIGION / Christianity / Anglican,283.092,Y
612117,9780745953403,9780745958613,Luther and Calvin,"Methuen, Charlotte.",Lion Hudson UK,2011,eng,BX8065.3 .M48 2011eb,"Calvinism--History.,Lutheran Church--History.,Reformation.,Reformed Church--History.",RELIGION / Christian Church / History,270.6,Y
612115,9780745955629,9780745958552,The Philosopher and the Gospels,"Ward, Keith",Lion Hudson UK,2011,eng,BS2415 .W37 2011eb,Christianity--Philosophy.,RELIGION / Christian Theology / Systematic,230.01,Y
612112,9780745955599,9780745958439,The People's Bible,"Wilson, Derek-MacCulloch, Diarmaid.",Lion Hudson UK,2011,eng,BS186 .W44 2011eb,,BIBLES / King James Version / General,220.52038,Y
612111,9780745953229,9780745958408,Gunning for God,"Lennox, John C.",Lion Hudson UK,2011,eng,BT1212 .L45 2011eb,"Apologetics.,Christianity and atheism.",RELIGION / Christian Theology / Apologetics,239/.7,Y
612091,9780745955438,9780745959641,And Man Created God,"Banks, Robert.",Lion Hudson UK,2011,eng,BT103 .B36 2011eb,God (Christianity),RELIGION / Christian Theology / General,231,Y
612088,9780745955407,9780745959528,Is Religion Irrational?,"Ward, Keith",Lion Hudson UK,2011,eng,BT1212 .W37 2011eb,"Apologetics.,Atheism.",RELIGION / Philosophy,210,Y
612087,9780745955308,9780745959498,Is Religion Dangerous?,"Ward, Keith",Lion Hudson UK,2011,eng,BL51 .W21 2011eb,"Religion and politics.,Religion and social problems.,Religion--Philosophy.",RELIGION / Philosophy,210,Y
612570,9781854249975,9780857213709,Reclaiming Genesis,"Tinker, Melvin.",Lion Hudson UK,2010,eng,BS1235.52,,RELIGION / Biblical Studies / Old Testament,222.1106,Y
612312,9781854249647,9780857213723,The Think Tank,"Saunders, Martin.",Lion Hudson UK,2010,eng,BV4531.3,"Christian life.,Church work with youth.,Teenagers--Religious life.",RELIGION / Christian Education / Children & Youth,268.433,Y
612307,9781854248633,9780857214102,Reasons for My Hope,"Toren, Bernard van den",Lion Hudson UK,2010,eng,BT1103,Apologetics.,RELIGION / Christian Theology / Apologetics,239,Y
612298,9781854249807,9780857213983,Disappointed with Jesus?,"Calver, Gavin.",Lion Hudson UK,2010,eng,BV4531.3,Youth--Religious life.,RELIGION / Christian Life / General,248.83,Y
612295,9781854249616,9780857213716,Telling the Gospel,"Hartman, Bob",Lion Hudson UK,2010,eng,BS2595.55,"Bible stories, English--N.T. Luke.",RELIGION / Biblical Studies / New Testament,226.4/09505,Y
612289,9781854249708,9780857213624,In Japan the Crickets Cry,"Clements, Ronald-Metcalf, Steve.",Lion Hudson UK,2010,eng,BV3457.M48 C54 2010eb,"Christianity--Japan--20th century.,Missionaries--Japan--Biography.",BIOGRAPHY & AUTOBIOGRAPHY / Religious,266.023,Y
612130,9780745953069,9780745957395,The Clapham Sect,"Tomkins, Stephen",Lion Hudson UK,2010,eng,BR759 .T66 2010eb,"Abolitionists--England--London--History--18th century.,Clapham Sect.,Evangelists--England--London--History--18th century.,Philanthropists--England--London--History--18th century.",SOCIAL SCIENCE / Slavery,326.80942165,Y
612113,9780745962481,9780745958460,Did St Paul Get Jesus Right?,"Wenham, David.",Lion Hudson UK,2010,eng,BS2651 .W45 2010eb,Christianity--Origin.,RELIGION / Biblical Studies / Paul's Letters,227.06,Y
612084,9780745955490,9780745959375,God and Stephen Hawking,"Lennox, John C.",Lion Hudson UK,2010,eng,BL240.3 .L458 2010eb,"Creation.,Religion and science.",RELIGION / Christian Theology / General,231.765,Y
612325,9781854248848,9780857213693,"Real Scientists, Real Faith","Berry, R. J.",Lion Hudson UK,2009,eng,BL240.3 .R43 2009eb,"Religion and science.,Scientists--Religious life.",RELIGION / General,215,Y
612315,9781854248367,9780857214164,Moving in the Prophetic,"Haslam, Greg.",Lion Hudson UK,2009,eng,BR115.P8,"Evangelistic work.,Prophecy--Christianity.,Prophecy--Christianity--Biblical teaching.",RELIGION / Christian Theology / General,231.745,Y
612309,9781854249210,9780857213631,Influential Women,"Virgo, Wendy.",Lion Hudson UK,2009,eng,BS575 .V57 2009eb,"Ordination of women--Biblical teaching.,Women in Christianity--Biblical teaching.,Women in Christianity--History--Early church, ca. 30-600.,Women in the Bible.",RELIGION / Christian Church / Leadership,262.14,Y
612292,9781854248978,9780857213679,Mentoring Matters,"Lewis, Rick.",Lion Hudson UK,2009,eng,BV652.1,"Christian leadership.,Mentoring.,Mentoring--Religious aspects--Christianity.",RELIGION / Christian Ministry / Pastoral Resources,253.7,Y
612290,9781854249296,9780857213686,One Generation From Extinction,"Griffiths, Mark",Lion Hudson UK,2009,eng,BV639.C4 G73 2009eb,"Children--Religious life.,Church work with children.,Evangelistic work.",RELIGION / Christian Church / Administration,254.5083,Y
612086,9780745953939,9780745959436,The 'new' Atheism,"Poole, Michael",Lion Hudson UK,2009,eng,BT1212 .P66 2009eb,"Apologetics.,Atheism.,Religion and science.",RELIGION / Atheism,211.8,Y
612356,9781854247469,9780857214126,Creation or Evolution,"Alexander, Denis.",Lion Hudson UK,2008,eng,BS651 .A44 2008eb,"Creation.,Creationism.,Evolution (Biology),Evolution (Biology)--Religious aspects--Christianity.",RELIGION / Christian Theology / General,231.7652,Y
612300,9781854248626,9780852713990,Israel's New Disciples,"Fisher, Julia.",Lion Hudson UK,2008,eng,BV2623.A1 F57 2008eb,"Jewish Christians--20th century.,Jews--Conversion to Christianity.",RELIGION / Christian Life / General,248.246,Y
612313,9781854248343,9780857214089,The Ideas Factory,"Saunders, Martin.",Lion Hudson UK,2007,eng,BV4447,"Christian life.,Church work with youth.,Teenagers--Religious life.",RELIGION / Christian Ministry / Youth,259.23,Y
612308,9781854247728,9780857211934,Out of the Black Shadows,"Lungu, Stephen.-Coomes, Anne",Lion Hudson UK,2006,eng,BV3785.L85 A3 2006eb,"Christian converts--Zimbabwe--Biography.,Evangelistic work--Malawi.,Evangelistic work--Zimbabwe.,Evangelists--Zimbabwe--Biography.",RELIGION / Christian Ministry / Missions,266.022096891,Y
612306,9781854246585,9780857213846,The Birth of the Church,"Davidson, Ivor J.-Wright, David F.-Woodbridge, John D.",Lion Hudson UK,2005,eng,BR165,"Church history--Primitive and early church, ca. 30-600.",RELIGION / Christianity / History,270.1,Y
612137,9780745951447,9780745957388,A Short History of Christianity,"Tomkins, Stephen",Lion Hudson UK,2005,eng,BR165 .T65 2005eb,Church history.,RELIGION / Christian Church / History,270,Y
612161,9780745950938,9780745957630,The History of Christian Thought,"Hill, Jonathan",Lion Hudson UK,2003,eng,BT21.3 .H55 2003eb,"Theology, Doctrinal--History.",RELIGION / Christian Theology / History,230.09,Y
612347,9780745951898,9780745957401,The Bible Guide,"Knowles, Andrew",Lion Hudson UK,2001,eng,BS475.3,,RELIGION / Biblical Reference / Quotations,220.61,Y
1407683,9780814684191,9780814684436,Claiming Her Dignity,"Claassens, L. Juliana M.",Liturgical Press,2016,eng,BS575,"Violence in the Bible.,Women in the Bible.",RELIGION / Biblical Criticism & Interpretation / Old Testament,221.8/3054,Y
1409669,9780879072551,9780879077280,Reclaiming Humility,"Foulcher, Jane.",Liturgical Press,2015,eng,BV4647.H8 F68 2015eb,"Humility--Religious aspects--Christianity.,Monastic and religious life.",RELIGION / Monasticism,241/.4,Y
1338639,9780879071769,9780879076924,The First Life of Bernard of Clairvaux,"Saint-Thierry, William of.",Liturgical Press,2015,eng,BX4700.B5,Christian saints--France--Biography.,RELIGION / Monasticism,271.1,Y
1134539,9780879070502,9780879074845,Monastic Practices,"Cummings, Charles.",Liturgical Press,2015,eng,BX2435.C83 2015,"Monastic and religious life.,Spiritual life--Catholic Church.",RELIGION / Monasticism,255,Y
1072886,9780879072520,9780879076818,The Lausiac History,"Palladius-Bartelink, G. J. M.-Wortley, John",Liturgical Press,2015,eng,BX2432.3 .P3513 2015eb,"Christian biography--Egypt--Early works to 1800.,Desert Fathers.,Monasticism and religious orders--Egypt--History--Early church, ca. 30-600--Sources.",RELIGION / Monasticism,271.00932,Y
1072874,9780814637135,9780814637388,Sant'Anselmo in Rome,"Engelbert, Pius.",Liturgical Press,2015,eng,BX920.I8 E5413 2015eb,,RELIGION / Monasticism,271/.1045632,Y
1054013,9780814682210,9780814682463,Eucharist As Meaning,"Mudd, Joseph C.",Liturgical Press,2014,eng,BX2215.3,Lord's Supper--Catholic Church.,RELIGION / Christian Rituals & Practice / Sacraments,234/.163,Y
1052594,9780814663141,9780814663394,Augustine and the Catechumenate,"Harmless, William.-Fitzgerald, Allan.",Liturgical Press,2014,eng,BR195.C38H37 2014,Catechumens--Algeria--Hippo (Extinct city)--History.,RELIGION / Christian Church / History,268.092,Y
1052559,9780814682647,9780814682890,No Irrelevant Jesus,"Lohfink, Gerhard-Maloney, Linda M.",Liturgical Press,2014,eng,BR118 .L6413 2014,"Christianity.,Church.,Theology.",RELIGION / Christian Theology / Christology,230,Y
1052432,9780814635216,9780814635469,Theology for Ministry,"Hahnenberg, Edward P.",Liturgical Press,2014,eng,BX1753 .H225 2014eb,"Laity--Catholic Church.,Lay ministry--Catholic Church.",RELIGION / Christian Ministry / Discipleship,262/.152,Y
1052528,9780814680247,9780814680254,Secular Music and Sacred Theology,"Beaudoin, Tom",Liturgical Press,2013,eng,ML3921 .S43 2013eb,Music--Religious aspects.,RELIGION / Theology,782.4,Y
1052446,9780814635674,9780814635926,Catholic Identity or Identities?,"Arbuckle, Gerald A.",Liturgical Press,2013,eng,BX1795.P79 A73 2013eb,"Catholics--Religious identity.,Church work--Catholic Church.,Identification (Religion)",RELIGION / Christian Theology / Anthropology,282,Y
1052428,9780814635162,9780814635414,Who Is Satan?,"Kelly, Joseph F.",Liturgical Press,2013,eng,BS680.D56 K46 2013eb,Devil--Biblical teaching.,RELIGION / Christian Theology / Angelology & Demonology,235/.47,Y
1052427,9780814635087,9780814635339,Where Justice and Mercy Meet,"McCarthy, David Matzko.-Conway, Trudy.-Schieber, Vicki.",Liturgical Press,2013,eng,HV8698 .W474 2013eb,Capital punishment--Religious aspects--Catholic Church.,RELIGION / Christian Life / Social Issues,261.8/3366,Y
621913,9780814682241,9780814682494,Resurrection of the Flesh or Resurrection From the Dead,"Schmisek, Brian.",Liturgical Press,2013,eng,BT873 .S36 2013eb,Resurrection.,RELIGION / Eschatology,236/.8,Y
621912,9780814635193,9780814635445,The Prayers of the New Missal,"Chupungco, Anscar J.",Liturgical Press,2013,eng,BX2015.7 .C48 2013eb,"Church year sermons.,Church year--Prayers and devotions.,Collects--Study and teaching.,Propers (Liturgy)--Study and teaching.",RELIGION / Christianity / Catholic,264/.0201,Y
1413791,9780814680520,9780814680537,Does God Roll Dice?,"Bracken, Joseph A.",Liturgical Press,2012,eng,BD591 .B73 2012eb,"Causation.,Cosmology.,Many (Philosophy),One (The One in philosophy),Philosophical theology.,Providence and government of God.",RELIGION / Christianity / Catholic,230,Y
1409673,9780814657645,9780814659984,The Limits of Hospitality,"Wrobleski, Jessica.",Liturgical Press,2012,eng,BX2347 .W76 2012eb,Hospitality--Religious aspects--Catholic Church.,RELIGION / Christianity / Catholic,241/.671,Y
1409222,9780814657355,9780814680513,"Eschatology, Liturgy and Christology","Rausch, Thomas P.",Liturgical Press,2012,eng,BV4638 .R38 2012eb,"Eschatology.,Hope--Religious aspects--Catholic Church.,Imagination--Religious aspects--Catholic Church.",RELIGION / Christianity / Catholic,236,Y
1338623,9780814662403,9780814662663,The Eucharistic Liturgies,"Bradshaw, Paul F.-Johnson, Maxwell E.",Liturgical Press,2012,eng,BV823 .B64 2012eb,"Liturgics--History.,Lord's Supper (Liturgy)--History.",RELIGION / Christianity / Catholic,264/.36,Y
1052590,9780879072018,9780879077709,The Book of the Elders,"Wortley, John.",Liturgical Press,2012,eng,BR60.A62,"Asceticism--Early works to 1800.,Desert Fathers--Quotations.,Monastic and religious life--Early works to 1800.,Monastic and religious life--Quotations, maxims, etc.,Spiritual life--Christianity--Early works to 1800.,Spiritual life--Christianity--Quotations, maxims, etc.",RELIGION / Christianity / Catholic,271.009/015,Y
